Source,Target,Weight,nt_type_banc,type_pre,type_post,layer_mean_pre,layer_mean_post,across_hemi_layer_pre,across_hemi_layer_post
720575940617362772,720575940636910825,1,Ach,AVLP_pr36/asp10a-1,pC2la,5.259615385,5.673076923,,5.722467058
720575940623621157,720575940616612313,4,Ach,WED_pr01-1,WED_pr01-1,4.256410256,4.21474359,4.180128205,
720575940627304963,720575940616633925,5,Ach,JO-B,B1-5,,2.833333333,,
720575940632229457,720575940622778820,2,Ach,JO-B,B1-7,,2.269230769,,
720575940644488727,720575940631153194,7,GABA,SAD_pr01,AVLP_pr23,2.320512821,3.240384615,,
720575940625683176,720575940618833840,40,Ach,B1-1,WED-VLP-1,4.240384615,3.314102564,,
720575940618392912,720575940613422860,4,Ach,B1-5,B1-7,2.637820513,3.150641026,,
720575940628256763,720575940618364480,8,GABA,vpoIN-2,pC1e,5.173076923,6.144230769,5.345619658,6.227564103
720575940641396078,720575940628016983,1,Ach,JO-B,B1-5,,3.615384615,,
720575940617244049,720575940630028359,7,Ach,JO-B,B1-7,,2.451923077,,
720575940622097959,720575940623322877,45,Ach,B1-1,WV-WV-1,5.0,3.176282051,,2.711538462
720575940610674581,720575940639811469,5,Ach,JO-B,WV-WV-3,,2.78525641,,2.675824176
720575940618772719,720575940620833974,4,Ach,aPN2,aPN2,4.592948718,4.602564103,4.389880952,
720575940618851425,720575940613170498,15,GABA,vpoIN-1,pMN2,5.663461538,5.314102564,,5.352564103
720575940620537435,720575940624571116,4,Ach,JO-A,SAD_pr01,,2.384615385,,2.352564103
720575940620386981,720575940618524481,24,Ach,JO-B,B1-u,,2.272435897,,
720575940618770625,720575940618599277,11,Ach,JO-A,B1-4,,2.426282051,,
720575940616611382,720575940622123981,6,Ach,WED-VLP-1,WV-WV-1,3.176282051,2.326923077,,
720575940622706653,720575940611988391,8,Ach,JO-A,B1-7,,2.746794872,,
720575940630344396,720575940610653462,1,Ach,pC2la,PVLP_pr03-2,5.240384615,5.778846154,,
720575940624015459,720575940624875018,5,GABA,IPS_pr01-1,WED_pr01-1,4.416666667,4.115384615,,
720575940621540586,720575940632385943,1,GABA,WED_pr02,vpoEN,3.445512821,3.746794872,,
720575940630603091,720575940644968302,2,Ach,B1-2,AVLP_pr23,2.477564103,3.144230769,,3.192307692
720575940635547113,720575940623787495,22,Ach,B1-1,WED-VLP-1,3.830128205,3.336538462,,
720575940616809401,720575940618833840,15,Ach,B1-1,WED-VLP-1,2.141025641,3.314102564,,
720575940620356557,720575940610373326,1,Ach,AVLP_pr36/asp10a-1,pC2la,5.237179487,5.871794872,,
720575940631750687,720575940610116581,2,Ach,JO-B,IPS_pr02,,3.403846154,,3.355769231
720575940613127314,720575940628016983,3,Ach,JO-B,B1-5,,3.615384615,,
720575940634545294,720575940646518382,4,Ach,pC2la,pC1d,5.913461538,5.891025641,,
720575940617668537,720575940609522382,12,Ach,JO-A,B1-4,,2.782051282,,
720575940631448338,720575940614633867,3,Ach,JO-B,B1-4,,2.666666667,,
720575940634126478,720575940633044634,29,Ach,WED-VLP-2,WED_pr02,3.346153846,3.096153846,,
720575940632385943,720575940619486891,9,Ach,vpoEN,pMN1,3.746794872,5.224358974,,
720575940631156431,720575940639811469,3,Ach,JO-A,WV-WV-3,,2.78525641,,2.675824176
720575940631750687,720575940615723077,6,Ach,JO-B,B1-5,,2.573717949,,3.178858481
720575940610621742,720575940627263375,14,Ach,JO-B,B1-4,,2.766025641,,
720575940646341486,720575940616812217,11,Ach,B1-6,IPS_pr01-1,3.185897436,4.730769231,,
720575940627538947,720575940644488727,4,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940606332629,720575940623322877,12,Ach,B1-1,WV-WV-1,2.141025641,3.176282051,,2.711538462
720575940637410394,720575940632157631,8,GABA,WED_pr02,WED-VLP-1,3.147435897,3.346153846,,
720575940606938313,720575940618524481,25,Ach,JO-B,B1-u,,2.272435897,,
720575940620980323,720575940632499757,2,Ach,B1-4,GF,2.58974359,3.467948718,,3.323717949
720575940623401128,720575940605214636,10,Ach,JO-B,WV-WV-3,,2.53525641,,
720575940614927989,720575940619508033,2,Ach,JO-A,JO-A,,,,
720575940619508033,720575940623322877,1,Ach,JO-A,WV-WV-1,,3.176282051,,2.711538462
720575940625587970,720575940634701407,6,Ach,JO-B,B1-7,,2.487179487,,
720575940618475101,720575940620356545,1,Ach,pC2lb,pC1d,5.131410256,5.689102564,,5.790064103
720575940616121408,720575940618833840,32,GABA,WED_pr02,WED-VLP-1,3.378205128,3.314102564,,
720575940630603091,720575940621717469,7,Ach,B1-2,WV-WV-3,2.477564103,2.846153846,,
720575940612078511,720575940621148660,3,GABA,WED_pr02,WV-WV-2,3.317307692,3.394230769,,
720575940635237727,720575940634877850,7,Ach,JO-B,B1-5,,3.028846154,,
720575940644968302,720575940603533246,5,Ach,AVLP_pr23,WV-WV-3,3.144230769,2.778846154,3.192307692,
720575940633613026,720575940639256704,3,Ach,AVLP_pr22,AVLP_pr22,5.150641026,4.948717949,,
720575940643903904,720575940622123981,4,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940628267264,720575940612523571,4,GABA,WED_pr02,B1-2,3.445512821,2.387820513,,
720575940625887631,720575940606743170,9,GABA,WED_pr02,WED_pr02,3.516025641,3.397435897,,
720575940626522620,720575940622838154,14,Ach,JO-A,GF,,3.179487179,,
720575940634599792,720575940628846966,6,Ach,B1-5,SAD_pr02,3.451923077,3.051282051,,
720575940624700138,720575940610358990,65,GABA,B2,B1-2,2.727564103,2.448717949,2.444978632,
720575940614840891,720575940624704393,2,Ach,B1-3,B1-3,2.541666667,2.509615385,,
720575940624872179,720575940616809401,1,Ach,B1-u,B1-1,2.185897436,2.141025641,,
720575940622123981,720575940622065432,15,GABA,WV-WV-1,AVLP_pr01-1,2.326923077,2.592948718,,
720575940619878485,720575940617884736,9,Ach,JO-A,SAD_pr02,,2.147435897,,
720575940623322877,720575940606743170,55,GABA,WV-WV-1,WED_pr02,3.176282051,3.397435897,2.711538462,
720575940623146378,720575940622838154,16,Ach,JO-B,GF,,3.179487179,,
720575940629938487,720575940630749523,6,GABA,WED_pr02,WED_pr02,3.378205128,3.5,,
720575940643912608,720575940622123981,1,Ach,JO-B,WV-WV-1,,2.326923077,,
720575940615222201,720575940616809401,6,Ach,JO-B,B1-1,,2.141025641,,
720575940618056753,720575940622123981,6,Ach,JO-A,WV-WV-1,,2.326923077,,
720575940606612937,720575940633040097,7,Ach,JO-A,SAD_pr02,,2.987179487,,
720575940630258003,720575940632649697,5,GABA,WED_pr02,A2,3.403846154,2.317307692,,
720575940634299071,720575940623322877,24,GABA,WED_pr02,WV-WV-1,3.243589744,3.176282051,,2.711538462
720575940629938487,720575940619405812,18,GABA,WED_pr02,B1-3,3.378205128,2.653846154,,
720575940619405812,720575940644968302,5,Ach,B1-3,AVLP_pr23,2.653846154,3.144230769,,3.192307692
720575940636504553,720575940631179807,1,GABA,AVLP_pr02,pC2lb,3.75,4.817307692,,
720575940618342966,720575940606010569,3,GABA,WV-WV-2,B1-3,3.355769231,2.717948718,,
720575940620758221,720575940621148660,19,Ach,B1-2,WV-WV-2,3.903846154,3.394230769,,
720575940625466387,720575940620833974,5,GLUT,aPN3,aPN2,5.041666667,4.602564103,,
720575940636471408,720575940606687957,1,Ach,AVLP_pr36/asp10a-1,AVLP_pr12,5.490384615,5.605769231,,
720575940617407929,720575940624872179,3,Ach,JO-B,B1-u,,2.185897436,,
720575940606743170,720575940615930299,13,GABA,WED_pr02,WED_pr02,3.397435897,3.608974359,,
720575940616633925,720575940621558762,2,Ach,B1-5,WED_pr01-1,2.833333333,4.16025641,,
720575940634126478,720575940623322877,35,Ach,WED-VLP-2,WV-WV-1,3.346153846,3.176282051,,2.711538462
720575940640992731,720575940625295339,5,Ach,pC2la,pMN1,5.333333333,5.243589744,,5.233974359
720575940638095293,720575940618475101,2,Ach,pC2lb,pC2lb,4.929487179,5.131410256,4.946714744,
720575940606743170,720575940621242025,2,GABA,WED_pr02,B1-5,3.397435897,2.887820513,,
720575940614190242,720575940618292416,2,Ach,aPN2,IPS_pr01-1,3.935897436,4.400641026,,
720575940635981742,720575940614840891,4,GABA,WED_pr02,B1-3,3.378205128,2.541666667,,
720575940637410394,720575940641545888,3,GABA,WED_pr02,WV-WV-4,3.147435897,2.987179487,,
720575940618066415,720575940632998136,5,Ach,B1-3,WED_pr02,2.817307692,3.541666667,,
720575940627455621,720575940615930299,1,Ach,B1-5,WED_pr02,3.615384615,3.608974359,,
720575940621540586,720575940644968302,12,GABA,WED_pr02,AVLP_pr23,3.445512821,3.144230769,,3.192307692
720575940628267264,720575940630603091,12,GABA,WED_pr02,B1-2,3.445512821,2.477564103,,
720575940616941201,720575940630396790,1,Inconclusive,AVLP_pr18-1,AVLP_pr18-2,5.673076923,5.807692308,5.72275641,5.818910256
720575940630749523,720575940612078511,2,GABA,WED_pr02,WED_pr02,3.5,3.317307692,,
720575940612001489,720575940631693610,1,inconclusive,A1,A1,3.746794872,3.823717949,,3.896367521
720575940610558357,720575940611401709,2,GABA,AVLP_pr02,pC2lb,4.179487179,4.875,,
720575940642412941,720575940623322877,5,Ach,B1-2,WV-WV-1,3.221153846,3.176282051,,2.711538462
720575940629133071,720575940644968302,20,Ach,A2,AVLP_pr23,2.310897436,3.144230769,,3.192307692
720575940623725972,720575940617362772,9,Ach,pC2lb,AVLP_pr36/asp10a-1,4.830128205,5.259615385,,
720575940605308082,720575940615930299,24,GABA,WED_pr02,WED_pr02,3.362179487,3.608974359,,
720575940629283659,720575940619249031,7,GABA,AVLP_pr01-1,WED-VLP-1,2.682692308,3.272435897,,
720575940629144906,720575940618522433,1,Ach,AVLP/PVLP_pr01-2,A1,4.105769231,3.730769231,,
720575940612153086,720575940621717469,12,Ach,B1-6,WV-WV-3,3.125,2.846153846,4.153846154,
720575940622254375,720575940624872179,3,Ach,B1-2,B1-u,2.246794872,2.185897436,,
720575940635330204,720575940633044634,1,GABA,WV-WV-1,WED_pr02,2.631410256,3.096153846,,
720575940618342966,720575940635981742,3,GABA,WV-WV-2,WED_pr02,3.355769231,3.378205128,,
720575940622123981,720575940619249031,2,GABA,WV-WV-1,WED-VLP-1,2.326923077,3.272435897,,
720575940628769239,720575940625146122,6,Ach,JO-A,A2,,2.291666667,,
720575940629269630,720575940620980323,8,Ach,JO-B,B1-4,,2.58974359,,
720575940631153194,720575940621717469,2,Ach,AVLP_pr23,WV-WV-3,3.240384615,2.846153846,,
720575940622026757,720575940646400644,17,Ach,JO-B,B1-5,,2.445512821,,
720575940637389534,720575940625345328,3,Ach,JO-A,WV-WV-2,,2.996794872,,
720575940636679989,720575940621148660,25,Ach,B1-2,WV-WV-2,2.435897436,3.394230769,,
720575940621110454,720575940637663662,2,Ach,JO-A,B1-4,,2.753205128,,
720575940627410944,720575940636679989,2,Ach,B1-2,B1-2,2.298076923,2.435897436,,
720575940613924271,720575940629989879,5,Ach,JO-B,JO-B,,,,
720575940624670759,720575940634701407,4,Ach,JO-A,B1-7,,2.487179487,,
720575940623621157,720575940624473918,6,Ach,WED_pr01-1,WED_pr01-1,4.256410256,4.394230769,4.180128205,
720575940616809401,720575940635330204,8,Ach,B1-1,WV-WV-1,2.141025641,2.631410256,,
720575940637175349,720575940654167201,1,Ach,AVLP_pr36/asp10a-1,PVLP_pr03-2,5.471153846,5.967948718,,
720575940634371941,720575940637319134,2,Ach,AVLP_pr12,AVLP_pr12,5.782051282,6.003205128,,
720575940617882397,720575940624314468,5,Ach,B1-5,WED_pr01-1,3.381410256,4.019230769,,
720575940619572762,720575940632084705,10,Ach,JO-B,B1-7,,2.519230769,,
720575940620980323,720575940625345328,5,Ach,B1-4,WV-WV-2,2.58974359,2.996794872,,
720575940612129962,720575940610638434,9,Ach,JO-B,B1-u,,2.230769231,,
720575940632037260,720575940625345328,8,Ach,JO-B,WV-WV-2,,2.996794872,,
720575940623805159,720575940603636913,7,Ach,JO-B,B1-3,,2.833333333,,
720575940617407929,720575940619405812,4,Ach,JO-B,B1-3,,2.653846154,,
720575940627201579,720575940631693610,10,GABA,WV-WV-3,A1,3.048076923,3.823717949,,3.896367521
720575940636679989,720575940630258003,17,Ach,B1-2,WED_pr02,2.435897436,3.403846154,,
720575940619405812,720575940618342966,5,Ach,B1-3,WV-WV-2,2.653846154,3.355769231,,
720575940629552170,720575940630214564,2,Ach,aPN2,aPN2,3.288461538,4.740384615,,
720575940618066415,720575940628846966,4,Ach,B1-3,SAD_pr02,2.817307692,3.051282051,,
720575940605095346,720575940627939177,3,GABA,WV-WV-2,SAD_pr02,3.544871795,3.830128205,3.419337607,
720575940623490794,720575940621324996,8,Ach,JO-B,SAD_pr02,,2.352564103,,2.529761905
720575940620694015,720575940635330204,38,Ach,B1-1,WV-WV-1,2.179487179,2.631410256,,
720575940623322877,720575940609927653,11,GABA,WV-WV-1,WED-VLP-2,3.176282051,3.560897436,2.711538462,
720575940646518382,720575940634866586,1,Ach,pC1d,pC1e,5.891025641,6.310897436,,
720575940637410394,720575940610358990,1,GABA,WED_pr02,B1-2,3.147435897,2.448717949,,
720575940612029297,720575940606010569,4,Ach,JO-B,B1-3,,2.717948718,,
720575940602120928,720575940624662508,2,Ach,AVLP_pr36/asp10a-1,AVLP_pr36/asp10a-1,5.573717949,5.625,,
720575940632303807,720575940621558762,1,Ach,WED_pr01-1,WED_pr01-1,4.269230769,4.16025641,,
720575940641972384,720575940610359758,1,Ach,AVLP_pr36/asp10a-1,pC2la,5.58974359,5.926282051,,
720575940620835327,720575940645497140,6,GABA,WV-WV-2,SAD_pr02,3.724358974,4.048076923,,
720575940603636913,720575940625345328,10,Ach,B1-3,WV-WV-2,2.833333333,2.996794872,,
720575940613170498,720575940618364480,1,Ach,pMN2,pC1e,5.314102564,6.144230769,5.352564103,6.227564103
720575940616859622,720575940616804806,2,Ach,JO-B,B1-5,,3.496794872,,
720575940607059122,720575940637410394,2,Ach,JO-A,WED_pr02,,3.147435897,,
720575940621513566,720575940618599277,12,Ach,JO-B,B1-4,,2.426282051,,
720575940617884736,720575940605214636,10,GABA,SAD_pr02,WV-WV-3,2.147435897,2.53525641,,
720575940612419763,720575940639649152,5,Ach,JO-B,JO-B,,,,
720575940633044634,720575940641545888,3,GABA,WED_pr02,WV-WV-4,3.096153846,2.987179487,,
720575940605209521,720575940606743170,9,Ach,JO-B,WED_pr02,,3.397435897,,
720575940632715359,720575940644968302,5,Ach,B1-2,AVLP_pr23,3.596153846,3.144230769,,3.192307692
720575940642414989,720575940628159081,3,Ach,JO-B,JO-B,,,,
720575940637687605,720575940626228329,16,Ach,B1-u,WED_pr01-1,3.349358974,4.25,,
720575940623256202,720575940618475101,1,GABA,vpoIN-1,pC2lb,5.493589744,5.131410256,,
720575940613956767,720575940637663662,5,Ach,JO-B,B1-4,,2.753205128,,
720575940627642818,720575940620392984,7,GABA,AVLP_pr01-2,WED-VLP-1,3.823717949,3.259615385,,
720575940612523571,720575940644968302,13,Ach,B1-2,AVLP_pr23,2.387820513,3.144230769,,3.192307692
720575940631470378,720575940654117025,30,Ach,JO-B,B1-3,,2.483974359,,
720575940630258003,720575940630603091,15,GABA,WED_pr02,B1-2,3.403846154,2.477564103,,
720575940621540586,720575940612146174,6,GABA,WED_pr02,B1-2,3.445512821,2.663461538,,
720575940621835246,720575940619785566,10,GABA,WED_pr02,WED-VLP-1,3.201923077,3.041666667,3.382386364,
720575940610358990,720575940635330204,3,Ach,B1-2,WV-WV-1,2.448717949,2.631410256,,
720575940613924271,720575940634606693,12,Ach,JO-B,B1-7,,2.208333333,,3.024906517
720575940632649697,720575940623547685,20,Ach,A2,WED-VLP-1,2.317307692,3.137820513,,
720575940624562618,720575940610638434,9,Ach,JO-B,B1-u,,2.230769231,,
720575940622297855,720575940611674265,9,Ach,JO-B,WED_pr02,,3.128205128,,
720575940620931348,720575940619486891,2,Ach,pC2la,pMN1,5.038461538,5.224358974,,
720575940633301217,720575940617884736,9,Ach,JO-B,SAD_pr02,,2.147435897,,
720575940618522433,720575940631200327,1,inconclusive,A1,A1,3.730769231,4.294871795,,
720575940617034398,720575940628538732,15,Ach,AVLP_pr36/asp10a-1,PVLP_pr03-2,5.310897436,5.737179487,,
720575940609673369,720575940634571383,3,,B1-4,WV-WV-2,2.419871795,3.5,,
720575940627263375,720575940632945177,127,Ach,B1-4,WV-WV-3,2.766025641,2.326923077,,
720575940638095293,720575940617034398,7,Ach,pC2lb,AVLP_pr36/asp10a-1,4.929487179,5.310897436,4.946714744,
720575940606010569,720575940618342966,12,Ach,B1-3,WV-WV-2,2.717948718,3.355769231,,
720575940622591049,720575940644488727,6,Ach,JO-A,SAD_pr01,,2.320512821,,
720575940619675712,720575940628538732,3,Ach,pC2la,PVLP_pr03-2,5.83974359,5.737179487,,
720575940620622785,720575940623233238,7,Ach,JO-B,B1-5,,3.134615385,,
720575940630603091,720575940635330204,12,Ach,B1-2,WV-WV-1,2.477564103,2.631410256,,
720575940613311151,720575940606336213,11,GABA,B2,B1-4,2.298076923,3.169871795,,
720575940625683176,720575940621308341,26,Ach,B1-1,WED-VLP-1,4.240384615,3.272435897,,
720575940605308082,720575940606010569,6,GABA,WED_pr02,B1-3,3.362179487,2.717948718,,
720575940625049945,720575940619942859,13,Ach,JO-B,B1-1,,2.060897436,,
720575940607188036,720575940623322877,59,Ach,B1-1,WV-WV-1,2.108974359,3.176282051,,2.711538462
720575940607371076,720575940617117656,10,Ach,B1-2,WED-VLP-2,3.378205128,3.637820513,,
720575940638214461,720575940618833840,49,Ach,A2,WED-VLP-1,2.298076923,3.314102564,2.304487179,
720575940621339686,720575940626990086,20,Ach,B1-6,aPN3,5.054487179,5.147435897,,
720575940626242191,720575940633040097,3,Ach,JO-A,SAD_pr02,,2.987179487,,
720575940614332899,720575940629133071,5,Ach,JO-A,A2,,2.310897436,,
720575940612403427,720575940623725972,11,GABA,vpoIN-1,pC2lb,4.564102564,4.830128205,,
720575940625888560,720575940624872179,1,Ach,JO-B,B1-u,,2.185897436,,
720575940622123981,720575940603186790,1,GABA,WV-WV-1,WED-VLP-1,2.326923077,3.314102564,,
720575940616653429,720575940618066415,9,Ach,JO-B,B1-3,,2.817307692,,
720575940609816014,720575940606332629,3,Ach,JO-B,B1-1,,2.141025641,,
720575940603533246,720575940632945177,1,GABA,WV-WV-3,WV-WV-3,2.778846154,2.326923077,,
720575940641359776,720575940616121408,26,Ach,WED-VLP-1,WED_pr02,3.262820513,3.378205128,3.255681818,
720575940608876471,720575940614633867,18,Ach,JO-B,B1-4,,2.666666667,,
720575940614840891,720575940627201579,6,Ach,B1-3,WV-WV-3,2.541666667,3.048076923,,
720575940624704393,720575940634571383,1,Ach,B1-3,WV-WV-2,2.509615385,3.5,,
720575940624832231,720575940614310802,5,Ach,JO-A,B1-4,,2.708333333,,
720575940628542807,720575940618475101,1,GABA,vpoIN-1,pC2lb,5.596153846,5.131410256,,
720575940623621157,720575940615236582,10,Ach,WED_pr01-1,IPS/WED_pr01,4.256410256,5.256410256,4.180128205,
720575940621540586,720575940644968302,3,GABA,WED_pr02,AVLP_pr23,3.445512821,3.144230769,,3.192307692
720575940626562570,720575940609927141,14,Ach,B1-1,WED-VLP-1,3.935897436,3.134615385,2.127747253,
720575940633044634,720575940628267264,5,GABA,WED_pr02,WED_pr02,3.096153846,3.445512821,,
720575940604839200,720575940621148660,11,Ach,B1-2,WV-WV-2,2.423076923,3.394230769,,
720575940619694512,720575940605214636,29,Ach,JO-A,WV-WV-3,,2.53525641,,
720575940637389534,720575940621717469,6,Ach,JO-A,WV-WV-3,,2.846153846,,
720575940638095293,720575940621431492,1,Ach,pC2lb,pC2la,4.929487179,5.762820513,4.946714744,
720575940621540586,720575940605095346,12,GABA,WED_pr02,WV-WV-2,3.445512821,3.544871795,,3.419337607
720575940618770625,720575940635330204,5,Ach,JO-A,WV-WV-1,,2.631410256,,
720575940621722111,720575940616809401,3,Ach,JO-B,B1-1,,2.141025641,,
720575940629913169,720575940635330204,29,Ach,B1-1,WV-WV-1,4.378205128,2.631410256,,
720575940614927989,720575940622065432,1,Ach,JO-A,AVLP_pr01-1,,2.592948718,,
720575940626258532,720575940616804806,3,Ach,JO-B,B1-5,,3.496794872,,
720575940605214636,720575940624571116,3,GABA,WV-WV-3,SAD_pr01,2.53525641,2.384615385,,2.352564103
720575940626228329,720575940624473918,6,Ach,WED_pr01-1,WED_pr01-1,4.25,4.394230769,,
720575940642412941,720575940605095346,11,Ach,B1-2,WV-WV-2,3.221153846,3.544871795,,3.419337607
720575940632715359,720575940633044634,8,Ach,B1-2,WED_pr02,3.596153846,3.096153846,,
720575940612146174,720575940631153194,4,Ach,B1-2,AVLP_pr23,2.663461538,3.240384615,,
720575940632945177,720575940627201579,9,GABA,WV-WV-3,WV-WV-3,2.326923077,3.048076923,,
720575940620931348,720575940625295339,6,Ach,pC2la,pMN1,5.038461538,5.243589744,,5.233974359
720575940611335859,720575940627263375,4,GABA,SAD_pr02,B1-4,3.096153846,2.766025641,,
720575940620575653,720575940644968302,10,Ach,JO-B,AVLP_pr23,,3.144230769,,3.192307692
720575940613380914,720575940621717469,1,Ach,B1-4,WV-WV-3,2.743589744,2.846153846,,
720575940623808520,720575940622409983,1,GABA,PVLP_pr03-1,PVLP_pr03-1,6.269230769,6.096153846,,6.131009615
720575940614633867,720575940632945177,3,Ach,B1-4,WV-WV-3,2.666666667,2.326923077,,
720575940627142666,720575940623322877,2,Ach,JO-A,WV-WV-1,,3.176282051,,2.711538462
720575940603636913,720575940621717469,2,Ach,B1-3,WV-WV-3,2.833333333,2.846153846,,
720575940632129567,720575940637612095,2,Ach,JO-B,JO-B,,,,
720575940616612025,720575940603636913,7,Ach,JO-B,B1-3,,2.833333333,,
720575940627085199,720575940624571116,18,Ach,JO-A,SAD_pr01,,2.384615385,,2.352564103
720575940625910714,720575940634606693,13,Ach,JO-B,B1-7,,2.208333333,,3.024906517
720575940625683176,720575940649911286,2,Ach,B1-1,WED-VLP-1,4.240384615,3.256410256,,
720575940632037260,720575940623322877,8,Ach,JO-B,WV-WV-1,,3.176282051,,2.711538462
720575940611335859,720575940630603091,3,GABA,SAD_pr02,B1-2,3.096153846,2.477564103,,
720575940627263375,720575940625345328,1,Ach,B1-4,WV-WV-2,2.766025641,2.996794872,,
720575940617117656,720575940619415679,20,Ach,WED-VLP-2,vpoEN,3.637820513,3.641025641,,3.688301282
720575940604531229,720575940622004106,10,Ach,JO-B,B1-7,,2.358974359,,
