Source,Target,Weight,nt_type,type_pre_baker,type_pre_lockwood,type_post_baker,type_post_lockwood
720575940637410394,720575940621722111,5,GABA,WED_pr02,WED_pr02,,JO-B
720575940609513841,720575940632649697,14,GABA,WV-WV-3,WV-WV-4,A2,A2
720575940637418549,720575940622838154,18,ACH,,JO-A,GF,GF
720575940635330204,720575940616611382,7,GABA,WV-WV-1,WV-WV-1,WED-VLP-1,WED-VLP-1
720575940630258003,720575940630603091,1,GABA,WED_pr02,WED_pr02,B1-2,B1-2
720575940635217144,720575940629552170,5,ACH,,JO-B,,aPN2
720575940626162378,720575940624770540,6,ACH,,JO-A,,JO-A
720575940635403230,720575940617034398,1,ACH,,vpoEN,AVLP_pr36,AVLP_pr36/asp10a-1
720575940616211013,720575940631631564,1,GABA,WED_pr02,WED_pr02,B1-5,B1-5
720575940611177586,720575940625984528,6,ACH,,JO-A,B2,B2
720575940605214636,720575940627263375,3,GABA,WV-WV-3,WV-WV-3,B1-4,B1-4
720575940616611382,720575940638095293,6,ACH,WED-VLP-1,WED-VLP-1,pC2lb,pC2lb
720575940615860061,720575940630603091,15,ACH,,JO-B,B1-2,B1-2
720575940622295585,720575940632945177,1,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940628837650,720575940638095293,3,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,pC2lb,pC2lb
720575940618758753,720575940635981742,4,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940630749523,720575940619405812,17,GABA,WED_pr02,WED_pr02,B1-3,B1-3
720575940623745869,720575940622778820,5,ACH,,JO-B,B1,B1-7
720575940606619081,720575940620694015,9,ACH,,JO-B,put_B1,B1-1
720575940623292713,720575940620392984,1,GABA,put_SAD_pr02,SAD_pr02,WED-VLP-1,WED-VLP-1
720575940627046010,720575940622838154,2,ACH,,JO-A,GF,GF
720575940644057635,720575940632084705,1,SER,,JO-B,B1,B1-7
720575940639241279,720575940644488727,10,ACH,B1-4,B1-4,,SAD_pr01
720575940634178656,720575940622123981,10,ACH,,JO-B,WV-WV-1,WV-WV-1
720575940618342966,720575940621148660,3,GABA,WV-WV-2,WV-WV-2,WV-WV-2,WV-WV-2
720575940622591049,720575940638214461,16,ACH,,JO-A,A2,A2
720575940609076693,720575940606336213,3,ACH,B1-4,B1-4,B1-4,B1-4
720575940620835327,720575940632998136,4,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
720575940640507763,720575940631200327,1,GABA,put_WED_pr02,WED_pr02,A1,A1
720575940607188036,720575940619942859,2,ACH,B1-1,B1-1,B1-1,B1-1
720575940632829507,720575940621717469,2,ACH,B1,B1-6,WV-WV-3,WV-WV-3
720575940613776962,720575940607188036,24,ACH,,JO-B,B1-1,B1-1
720575940627195691,720575940622838154,6,ACH,,JO-A,GF,GF
720575940627142666,720575940632945177,1,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940617431325,720575940622529574,5,ACH,B1-4,B1-4,WED_pr01,WED_pr01-1
720575940641972384,720575940634545294,1,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,pC2la,pC2la
720575940617945246,720575940621043753,1,ACH,,JO-B,B1-5,B1-5
720575940630214564,720575940618149336,3,ACH,,aPN2,,aPN3
720575940624872179,720575940621717469,12,ACH,B1,B1-u,WV-WV-3,WV-WV-3
720575940631179807,720575940626793831,1,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940608554052,720575940638214461,5,ACH,,JO-A,A2,A2
720575940619302640,720575940625295339,4,ACH,pC2la,pC2la,pMN1,pMN1
720575940627350060,720575940618003672,15,ACH,WED-VLP-2,WED-VLP-2,AVLP_pr22,AVLP_pr22
720575940646400644,720575940632084705,8,ACH,B1-5,B1-5,B1,B1-7
720575940637389534,720575940625146122,67,ACH,,JO-A,,A2
720575940628910235,720575940605214636,10,ACH,,JO-B,WV-WV-3,WV-WV-3
720575940634599792,720575940621558762,5,ACH,B1-5,B1-5,put_WED_pr01,WED_pr01-1
720575940617117656,720575940638095293,19,ACH,WED-VLP-2,WED-VLP-2,pC2lb,pC2lb
720575940613006590,720575940630028359,14,ACH,,JO-B,B1,B1-7
720575940605214636,720575940603533246,20,GABA,WV-WV-3,WV-WV-3,WV-WV-3,WV-WV-3
720575940621431492,720575940620356545,1,ACH,pC2la,pC2la,pC1d,pC1d
720575940642414989,720575940612523571,1,ACH,,JO-B,B1-2,B1-2
720575940624594276,720575940606332629,14,ACH,,JO-B,B1-1,B1-1
720575940633044634,720575940610358990,15,GABA,WED_pr02,WED_pr02,B1-2,B1-2
720575940644319796,720575940633300148,1,GABA,AVLP_pr02,AVLP_pr02,pC2lb,pC2lb
720575940617534110,720575940632945177,11,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940608554052,720575940625146122,12,ACH,,JO-A,,A2
720575940605308082,720575940606010569,5,GABA,put_WED_pr02,WED_pr02,B1-3,B1-3
720575940612078511,720575940630258003,12,GABA,put_WED_pr02,WED_pr02,WED_pr02,WED_pr02
720575940639049560,720575940611277293,8,ACH,,JO-B,B1-1,B1-1
720575940627670032,720575940618364480,1,ACH,pC2la,pC2la,pC1e,pC1e
720575940606010569,720575940618342966,16,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940645089559,720575940630603091,7,ACH,,JO-B,B1-2,B1-2
720575940633044634,720575940644968302,8,GABA,WED_pr02,WED_pr02,put_AVLP_pr23,AVLP_pr23
720575940619405812,720575940634571383,9,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940613304883,720575940635330204,3,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940608893623,720575940627235386,14,ACH,,JO-B,B1,B1-u
720575940616809401,720575940606332629,1,ACH,B1-1,B1-1,B1-1,B1-1
720575940620649641,720575940629133071,6,ACH,,JO-A,,A2
720575940618856896,720575940616809401,12,ACH,,JO-B,B1-1,B1-1
720575940621791664,720575940622123981,27,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940611388141,720575940627632428,13,ACH,B1,B1-6,IPS_pr01,IPS_pr01-1
720575940603636913,720575940605308082,22,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940625483962,720575940625345328,5,ACH,B1,B1-6,WV-WV-2,WV-WV-2
720575940615723077,720575940625887631,52,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940625887631,720575940618342966,3,GABA,WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940637319134,720575940629513478,1,ACH,AVLP_pr12,AVLP_pr12,AVLP_pr04,AVLP_pr04
720575940633040097,720575940634178656,7,GABA,SAD_pr02,SAD_pr02,,JO-B
720575940619940811,720575940624704393,17,ACH,,JO-B,B1-3,B1-3
720575940619508033,720575940623322877,2,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940622591049,720575940625146122,7,ACH,,JO-A,,A2
720575940604839200,720575940637410394,7,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940613170498,720575940620356545,13,ACH,pMN2,pMN2,pC1d,pC1d
720575940613956767,720575940606332629,14,ACH,,JO-B,B1-1,B1-1
720575940612001489,720575940616313942,11,ACH,A1,A1,A1,A1
720575940604201830,720575940618522433,4,GABA,WV-WV-3,WV-WV-3,A1,A1
720575940632715359,720575940609927653,4,ACH,B1-2,B1-2,WED-VLP-2,WED-VLP-2
720575940632715359,720575940609927653,4,ACH,B1-2,B1-2,WED-VLP-2,WED-VLP-2
720575940626522620,720575940614310802,3,ACH,,JO-A,B1-4,B1-4
720575940618056753,720575940635330204,16,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940623233238,720575940615930299,27,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940610358990,720575940621717469,20,ACH,B1-2,B1-2,WV-WV-3,WV-WV-3
720575940624832231,720575940627201579,14,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940644968302,720575940612001489,1,ACH,put_AVLP_pr23,AVLP_pr23,A1,A1
720575940620356557,720575940627719294,4,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940618409797,720575940623113752,8,ACH,B1-5,B1-5,AVLP_pr04,AVLP_pr04
720575940632288815,720575940621043753,4,ACH,,JO-B,B1-5,B1-5
720575940614847906,720575940618392912,1,ACH,,JO-B,B1-5,B1-5
720575940630721910,720575940623292713,1,ACH,,JO-A,put_SAD_pr02,SAD_pr02
720575940634229399,720575940622838154,4,ACH,,JO-B,GF,GF
720575940628267264,720575940619405812,3,GABA,WED_pr02,WED_pr02,B1-3,B1-3
720575940643791304,720575940621242025,4,ACH,,JO-B,B1-5,B1-5
720575940627174247,720575940633300148,5,ACH,WED-VLP-1,WED-VLP-1,pC2lb,pC2lb
720575940625887631,720575940622123981,6,GABA,WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940626258690,720575940631200327,1,ACH,,AVLP/PVLP_pr01-2,A1,A1
720575940634877850,720575940625887631,1,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940621043753,720575940631631564,1,ACH,B1-5,B1-5,B1-5,B1-5
720575940635330204,720575940632649567,3,GABA,WV-WV-1,WV-WV-1,WED-VLP-2,WED-VLP-2
720575940625194558,720575940634709872,2,GABA,PVLP_pr03,PVLP_pr03-3,AVLP_pr31,AVLP_pr31
720575940608457483,720575940631153194,1,ACH,,JO-A,AVLP_pr23,AVLP_pr23
720575940632649697,720575940641545888,16,ACH,A2,A2,WV-WV-3,WV-WV-4
720575940622123981,720575940620835327,1,GABA,WV-WV-1,WV-WV-1,WV-WV-2,WV-WV-2
720575940621870576,720575940625146122,19,ACH,,JO-A,,A2
720575940619405812,720575940612078511,106,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940613924271,720575940634606693,9,ACH,,JO-B,B1,B1-7
720575940603636913,720575940634571383,2,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940622065432,720575940623322877,1,GABA,AVLP_pr01,AVLP_pr01-1,WV-WV-1,WV-WV-1
720575940618758753,720575940628267264,17,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940619784453,720575940616121408,34,ACH,put_WED-VLP,WED-VLP-1,put_WED_pr02,WED_pr02
720575940630223052,720575940622254375,1,ACH,B1-1,B1-1,B1-2,B1-2
720575940616633925,720575940622838154,8,ACH,B1-5,B1-5,GF,GF
720575940625917386,720575940644488727,12,ACH,,JO-A,,SAD_pr01
720575940640992731,720575940619486891,1,ACH,pC2lb,pC2lb,pMN1,pMN1
720575940622254375,720575940604839200,1,ACH,B1-2,B1-2,B1-2,B1-2
720575940643791304,720575940623233238,8,ACH,,JO-B,B1-5,B1-5
720575940624755180,720575940632084705,5,ACH,,JO-B,B1,B1-7
720575940627142666,720575940635330204,24,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940639745085,720575940634877850,2,ACH,,JO-B,B1-5,B1-5
720575940627985351,720575940627235386,28,ACH,,JO-B,B1,B1-u
720575940627249039,720575940612523571,4,ACH,,JO-B,B1-2,B1-2
720575940635330204,720575940618758753,2,GABA,WV-WV-1,WV-WV-1,B1-2,B1-2
720575940612409885,720575940629065154,5,ACH,,JO-B,B2,B2
720575940625483962,720575940623621157,5,ACH,B1,B1-6,WED_pr01,WED_pr01-1
720575940631153194,720575940604285356,7,ACH,AVLP_pr23,AVLP_pr23,put_PVLP_pr03,PVLP_pr03-3
720575940627538947,720575940635330204,5,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940612078511,720575940618066415,2,GABA,put_WED_pr02,WED_pr02,B1-3,B1-3
720575940615930299,720575940620835327,9,GABA,WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940629316152,720575940616612313,7,GABA,put_IPS_pr01,IPS_pr01-2,WED_pr01,WED_pr01-1
720575940620622785,720575940625483962,7,ACH,,JO-B,B1,B1-6
720575940625466387,720575940620833974,4,GLUT,,aPN3,,aPN2
720575940618392912,720575940624875018,8,ACH,B1-5,B1-5,WED_pr01,WED_pr01-1
720575940617431325,720575940621558762,2,ACH,B1-4,B1-4,put_WED_pr01,WED_pr01-1
720575940604445868,720575940623725972,6,ACH,put_AVLP_pr36,AVLP_pr36/asp10a-1,pC2lb,pC2lb
720575940617197057,720575940618409797,3,GABA,SAD_pr02,SAD_pr02,B1-5,B1-5
720575940632812867,720575940619785566,8,ACH,,JO-A,WED-VLP-1,WED-VLP-1
720575940618522433,720575940632499757,1,ACH,A1,A1,GF,GF
720575940606332629,720575940623787495,5,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940627827450,720575940611694545,1,ACH,put_AVLP_pr31,AVLP_pr31,AVLP_pr31,AVLP_pr31
720575940629133071,720575940622699196,6,ACH,,A2,WED-VLP-2,WED-VLP-2
720575940603533246,720575940623322877,1,GABA,WV-WV-3,WV-WV-3,WV-WV-1,WV-WV-1
720575940626162378,720575940622123981,7,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940634371941,720575940626869403,1,ACH,AVLP_pr12,AVLP_pr12,AVLP_pr12,AVLP_pr12
720575940613682911,720575940623987982,1,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940628837650,720575940617362772,2,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940611335859,720575940622577336,7,GABA,SAD_pr02,SAD_pr02,B1-5,B1-5
720575940624770540,720575940635330204,1,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940627718394,720575940619486891,1,GABA,put_vpoIN,vpoIN-1,pMN1,pMN1
720575940634299071,720575940641400224,19,GABA,put_WED_pr02,WED_pr02,WED-VLP-1,WED-VLP-1
720575940630207799,720575940610116581,6,ACH,,JO-B,IPS_pr02,IPS_pr02
720575940629269630,720575940627410944,5,ACH,,JO-B,B1-2,B1-2
720575940622295585,720575940621717469,3,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940632157631,720575940637410394,5,ACH,put_WED-VLP,WED-VLP-1,WED_pr02,WED_pr02
720575940644968302,720575940603533246,3,ACH,put_AVLP_pr23,AVLP_pr23,WV-WV-3,WV-WV-3
720575940632764883,720575940628837650,1,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940638214461,720575940611674265,1,ACH,A2,A2,put_WED_pr02,WED_pr02
720575940630603091,720575940629938487,1,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940641359776,720575940636705502,14,ACH,WED-VLP-1,WED-VLP-1,vpoIN,vpoIN-3
720575940633300148,720575940640176848,1,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940607367125,720575940635330204,8,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940616804806,720575940625887631,14,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940605308082,720575940640507763,10,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940618599277,720575940624875018,4,ACH,B1-4,B1-4,WED_pr01,WED_pr01-1
720575940614805983,720575940623233238,1,ACH,,JO-B,B1-5,B1-5
720575940636679989,720575940637410394,1,ACH,B1-2,B1-2,WED_pr02,WED_pr02
720575940604839200,720575940635981742,2,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940620649641,720575940632649697,2,ACH,,JO-A,A2,A2
720575940613304883,720575940620062633,1,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940635981742,720575940642412941,9,GABA,put_WED_pr02,WED_pr02,B1-2,B1-2
720575940627718394,720575940613034602,5,GABA,put_vpoIN,vpoIN-1,AVLP_pr36,AVLP_pr36/asp10a-1
720575940615503249,720575940617882397,4,GLUT,,aPN3,B1-5,B1-5
720575940614927989,720575940629283659,2,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940618475101,720575940626793831,1,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940624473918,720575940631968855,5,ACH,WED_pr01,WED_pr01-1,put_IPS/WED_pr01,IPS/WED_pr01
720575940607367125,720575940634701407,1,ACH,,JO-A,B1,B1-7
720575940611177586,720575940646400644,4,ACH,,JO-A,B1-5,B1-5
720575940614544582,720575940603533246,4,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940622254375,720575940633040097,3,ACH,B1-2,B1-2,SAD_pr02,SAD_pr02
720575940606010569,720575940618342966,16,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940613943413,720575940637410394,6,ACH,WED-VLP-2,WED-VLP-2,WED_pr02,WED_pr02
720575940627839304,720575940624704393,11,ACH,,JO-B,B1-3,B1-3
720575940629269630,720575940610638434,8,ACH,,JO-B,put_B1,B1-u
720575940624704393,720575940640507763,27,ACH,B1-3,B1-3,put_WED_pr02,WED_pr02
720575940618342966,720575940623322877,4,GABA,WV-WV-2,WV-WV-2,WV-WV-1,WV-WV-1
720575940618056753,720575940631153194,7,ACH,,JO-A,AVLP_pr23,AVLP_pr23
720575940617034398,720575940636471408,2,ACH,AVLP_pr36,AVLP_pr36/asp10a-1,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940630660951,720575940620980323,5,ACH,,JO-B,B1-4,B1-4
720575940620694015,720575940622065432,5,ACH,put_B1,B1-1,AVLP_pr01,AVLP_pr01-1
720575940617945246,720575940617197057,1,ACH,,JO-B,SAD_pr02,SAD_pr02
720575940636537663,720575940618599277,12,ACH,,JO-B,B1-4,B1-4
720575940614866242,720575940624571116,11,ACH,,JO-A,,SAD_pr01
720575940654117025,720575940621148660,19,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940612146174,720575940635330204,2,ACH,B1-2,B1-2,WV-WV-1,WV-WV-1
720575940627538947,720575940635330204,1,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940609673369,720575940634571383,2,ACH,B1-4,B1-4,WV-WV-2,WV-WV-2
720575940625146122,720575940619783518,2,ACH,,A2,AVLP_pr01,AVLP_pr01-1
720575940621983757,720575940638666473,5,GABA,put_IPS_pr01,IPS_pr01-2,put_WED_pr01,WED_pr01-2
720575940625146122,720575940619784453,5,ACH,,A2,put_WED-VLP,WED-VLP-1
720575940622591049,720575940625345328,6,ACH,,JO-A,WV-WV-2,WV-WV-2
720575940606743170,720575940620835327,8,GABA,put_WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940600433181,720575940634877850,17,ACH,,JO-B,B1-5,B1-5
720575940635330204,720575940622123981,1,GABA,WV-WV-1,WV-WV-1,WV-WV-1,WV-WV-1
720575940629806206,720575940614840891,1,ACH,,JO-B,B1-3,B1-3
720575940623322877,720575940622969528,18,GABA,WV-WV-1,WV-WV-1,put_WED-VLP,WED-VLP-1
720575940619941067,720575940646400644,5,ACH,,JO-B,B1-5,B1-5
720575940639826304,720575940635282910,6,ACH,,JO-B,B1-4,B1-4
720575940623322877,720575940621835246,1,GABA,WV-WV-1,WV-WV-1,put_WED_pr02,WED_pr02
720575940630258003,720575940621148660,9,GABA,WED_pr02,WED_pr02,WV-WV-2,WV-WV-2
720575940622529574,720575940629851496,5,ACH,WED_pr01,WED_pr01-1,put_IPS_pr01,IPS_pr01-1
720575940604839200,720575940621717469,5,ACH,B1-2,B1-2,WV-WV-3,WV-WV-3
720575940618770625,720575940611335859,7,ACH,,JO-A,SAD_pr02,SAD_pr02
720575940624795017,720575940634126949,9,ACH,B1,B1-u,WED-VLP-2,WED-VLP-2
720575940621540586,720575940623322877,25,GABA,put_WED_pr02,WED_pr02,WV-WV-1,WV-WV-1
720575940622577336,720575940632998136,35,ACH,B1-5,B1-5,WED_pr02,WED_pr02
720575940607188036,720575940641400224,11,ACH,B1-1,B1-1,WED-VLP-1,WED-VLP-1
720575940619675712,720575940619486891,1,ACH,pC2la,pC2la,pMN1,pMN1
720575940634299071,720575940614927989,4,GABA,put_WED_pr02,WED_pr02,,JO-A
720575940631179807,720575940610653462,3,ACH,pC2lb,pC2lb,PVLP_pr03,PVLP_pr03-2
720575940624700138,720575940620980323,65,GABA,B2,B2,B1-4,B1-4
720575940613127314,720575940622004106,9,ACH,,JO-B,B1,B1-7
720575940619405812,720575940621148660,6,ACH,B1-3,B1-3,WV-WV-2,WV-WV-2
720575940606743170,720575940603636913,5,GABA,put_WED_pr02,WED_pr02,B1-3,B1-3
720575940604201830,720575940622838154,21,GABA,WV-WV-3,WV-WV-3,GF,GF
720575940623587780,720575940603533246,2,ACH,,JO-A,WV-WV-3,WV-WV-3
720575940621148660,720575940637410394,1,GABA,WV-WV-2,WV-WV-2,WED_pr02,WED_pr02
720575940642897312,720575940615723077,1,ACH,,JO-B,B1-5,B1-5
720575940623322877,720575940620581748,15,GABA,WV-WV-1,WV-WV-1,put_WED_pr02,WED_pr02
720575940620076415,720575940628333788,4,GABA,put_vpoIN,vpoIN-2,AVLP_pr12,AVLP_pr12
720575940621730910,720575940622409983,1,GABA,put_PVLP_pr03,PVLP_pr03-1,PVLP_pr03,PVLP_pr03-1
720575940628846966,720575940627263375,5,GABA,SAD_pr02,SAD_pr02,B1-4,B1-4
720575940622344216,720575940618066415,2,ACH,,JO-B,B1-3,B1-3
720575940613380914,720575940622838154,14,ACH,B1-4,B1-4,GF,GF
720575940619405812,720575940627201579,9,ACH,B1-3,B1-3,WV-WV-3,WV-WV-3
720575940618856896,720575940616809401,21,ACH,,JO-B,B1-1,B1-1
720575940613934965,720575940623233238,2,ACH,,JO-B,B1-5,B1-5
720575940614280554,720575940603533246,7,SER,,JO-A,WV-WV-3,WV-WV-3
720575940629105022,720575940606332629,4,ACH,,JO-B,B1-1,B1-1
720575940621835246,720575940631153194,7,GABA,put_WED_pr02,WED_pr02,AVLP_pr23,AVLP_pr23
720575940633057943,720575940629133071,30,ACH,,JO-A,,A2
720575940603930046,720575940614018060,19,ACH,,aPN2,IPS_pr02,IPS_pr02
720575940624571116,720575940630603091,18,GABA,,SAD_pr01,B1-2,B1-2
720575940628869391,720575940623113752,5,GABA,GNG_pr01,GNG_pr01-1,AVLP_pr04,AVLP_pr04
720575940629954724,720575940628489516,33,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-1
720575940649911286,720575940629283659,24,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-1
720575940629133071,720575940641400224,47,ACH,,A2,WED-VLP-1,WED-VLP-1
720575940623547685,720575940617390027,7,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr02,AVLP_pr02
720575940619249031,720575940620929416,33,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-2
720575940613943413,720575940611694545,15,ACH,WED-VLP-2,WED-VLP-2,AVLP_pr31,AVLP_pr31
720575940621447077,720575940628489516,39,ACH,put_WED-VLP,WED-VLP-1,AVLP_pr01,AVLP_pr01-1
720575940612965791,720575940632109775,8,GABA,AVLP_pr05,AVLP_pr05-3,put_AVLP_pr18,AVLP_pr18-1
720575940633613026,720575940611091012,5,ACH,put_AVLP_pr22,AVLP_pr22,put_PVLP_pr03,PVLP_pr03-3
720575940620929416,720575940613943413,21,GABA,AVLP_pr01,AVLP_pr01-2,WED-VLP-2,WED-VLP-2
720575940629954724,720575940603186790,11,ACH,WED-VLP-1,WED-VLP-1,WED-VLP-1,WED-VLP-1
720575940628071696,720575940613531295,2,ACH,,AVLP/PVLP_pr01-1,AVLP/PVLP_pr01,AVLP/PVLP_pr01-1
720575940626042499,720575940629954724,14,GABA,AVLP_pr01,AVLP_pr01-2,WED-VLP-1,WED-VLP-1
720575940641400224,720575940627709801,12,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-3
720575940629954724,720575940621713672,19,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-2
720575940634126949,720575940620929416,55,ACH,WED-VLP-2,WED-VLP-2,AVLP_pr01,AVLP_pr01-2
720575940616941201,720575940632109775,2,ACH,put_AVLP_pr18,AVLP_pr18-1,put_AVLP_pr18,AVLP_pr18-1
720575940623787495,720575940640176848,12,ACH,WED-VLP-1,WED-VLP-1,pC2lb,pC2lb
720575940621713672,720575940641400224,12,GABA,AVLP_pr01,AVLP_pr01-2,WED-VLP-1,WED-VLP-1
720575940641400224,720575940603683505,18,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-2
720575940629954724,720575940626042499,9,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-2
720575940641400224,720575940623987982,7,ACH,WED-VLP-1,WED-VLP-1,AVLP_pr01,AVLP_pr01-1
720575940632649697,720575940628489516,17,ACH,A2,A2,AVLP_pr01,AVLP_pr01-1
720575940626042499,720575940634829168,1,GABA,AVLP_pr01,AVLP_pr01-2,,vpoEN
720575940623587780,720575940625146122,46,ACH,,JO-A,,A2
720575940617353433,720575940638095293,2,ACH,AVLP_pr32,AVLP_pr32,pC2lb,pC2lb
720575940620581748,720575940640507763,11,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940632812867,720575940631153194,4,ACH,,JO-A,AVLP_pr23,AVLP_pr23
720575940628054760,720575940622123981,8,SER,,JO-A,WV-WV-1,WV-WV-1
720575940630603091,720575940635981742,47,ACH,B1-2,B1-2,put_WED_pr02,WED_pr02
720575940614332899,720575940620195719,5,ACH,,JO-A,AVLP_pr01,AVLP_pr01-1
720575940618475101,720575940633300148,2,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940622699196,720575940635403230,7,ACH,WED-VLP-2,WED-VLP-2,,vpoEN
720575940644072483,720575940618149336,4,ACH,B1,B1-6,,aPN3
720575940623725972,720575940636471408,1,ACH,pC2lb,pC2lb,put_AVLP_pr36,AVLP_pr36/asp10a-1
720575940627453778,720575940614840891,14,ACH,,JO-B,B1-3,B1-3
720575940609673369,720575940618524481,3,ACH,B1-4,B1-4,B1,B1-u
720575940611401709,720575940626793831,1,ACH,pC2lb,pC2lb,pC2lb,pC2lb
720575940617117656,720575940627642818,42,ACH,WED-VLP-2,WED-VLP-2,AVLP_pr01,AVLP_pr01-2
720575940632715359,720575940609927653,26,ACH,B1-2,B1-2,WED-VLP-2,WED-VLP-2
720575940632715359,720575940609927653,26,ACH,B1-2,B1-2,WED-VLP-2,WED-VLP-2
720575940630258003,720575940604839200,25,GABA,WED_pr02,WED_pr02,B1-2,B1-2
720575940621508336,720575940616633925,11,ACH,,JO-B,B1-5,B1-5
720575940635330204,720575940612523571,1,GABA,WV-WV-1,WV-WV-1,B1-2,B1-2
720575940605308082,720575940640507763,13,GABA,put_WED_pr02,WED_pr02,put_WED_pr02,WED_pr02
720575940630353682,720575940618003672,14,GABA,AVLP_pr01,AVLP_pr01-2,AVLP_pr22,AVLP_pr22
720575940617431325,720575940625345328,3,ACH,B1-4,B1-4,WV-WV-2,WV-WV-2
720575940606619081,720575940630223052,9,ACH,,JO-B,B1-1,B1-1
720575940623189799,720575940622123981,2,ACH,,JO-A,WV-WV-1,WV-WV-1
720575940630131218,720575940618599277,1,ACH,B1,B1-6,B1-4,B1-4
720575940625295339,720575940631179807,1,ACH,pMN1,pMN1,pC2lb,pC2lb
720575940627538947,720575940638214461,6,ACH,,JO-A,A2,A2
720575940630258003,720575940622838154,3,GABA,WED_pr02,WED_pr02,GF,GF
720575940639205198,720575940615226086,12,ACH,B1-5,B1-5,B1,B1-7
720575940616804806,720575940612153086,1,ACH,B1-5,B1-5,B1,B1-6
720575940618342966,720575940606743170,6,GABA,WV-WV-2,WV-WV-2,put_WED_pr02,WED_pr02
720575940623621157,720575940632303807,1,ACH,WED_pr01,WED_pr01-1,WED_pr01,WED_pr01-1
720575940610653462,720575940620931348,4,GABA,PVLP_pr03,PVLP_pr03-2,pC2lc,pC2lc
720575940609522382,720575940622838154,1,ACH,B1-4,B1-4,GF,GF
720575940642897312,720575940608035374,8,ACH,,JO-B,B1,B1-7
720575940625887631,720575940618409797,14,GABA,WED_pr02,WED_pr02,B1-5,B1-5
